,id,budget,popularity,vote_average,revenue,title
152,140300,145000000,56.747978,6.7,521170825,Kung Fu Panda 3
2346,11904,18000000,8.321586,6.7,0,Young Sherlock Holmes
2166,577,20000000,12.309714999999999,6.7,21284514,To Die For
144,82703,145000000,38.73494,6.7,272912430,Mr. Peabody & Sherman
464,159824,80000000,61.692197,6.7,473226958,Hotel Transylvania 2
1750,174,27000000,16.188572,6.7,96900000,Star Trek VI: The Undiscovered Country
4271,27845,0,3.443916,6.7,0,Trees Lounge
3345,8390,0,29.173265999999998,6.7,55447968,"Definitely, Maybe"
3279,26306,8000000,8.717235,6.7,589304,Prefontaine
919,2112,90000000,17.457947,6.7,161626121,Payback
2613,9026,0,7.250379,6.7,0,The Importance of Being Earnest
750,16995,60000000,21.685719,6.7,87784194,State of Play
2610,1988,16000000,9.717392,6.7,18928871,A Mighty Heart
1336,62837,37000000,6.638389999999999,6.7,95404397,Dolphin Tale
3952,342,2700000,3.120747,6.7,0,Summer Storm
730,77174,60000000,39.539045,6.7,107139399,ParaNorman
2595,22798,15000000,20.05902,6.7,16633035,Whip It
719,13576,60000000,15.798622,6.7,0,This Is It
1345,227735,36000000,6.967857,6.7,52424533,Dolphin Tale 2
713,547,60000000,12.867352,6.7,186883563,The Horse Whisperer
3721,10970,0,7.3159350000000005,6.7,0,Silent Movie
3263,37735,8000000,45.395839,6.7,74952305,Easy A
2591,37003,15000000,0.33519499999999997,6.7,22730842,U2 3D
2712,44092,12000000,4.930129,6.7,0,Reign of Assassins
4019,25636,0,5.581743,6.7,0,Jesus' Son
3254,13751,8000000,4.932893,6.7,18948425,Akeelah and the Bee
3565,11843,5000000,6.470766,6.7,41833347,The Return of the Pink Panther
671,253412,55000000,60.246978000000006,6.7,203427584,Everest
667,257,50000000,20.415572,6.7,42093706,Oliver Twist
663,11170,65000000,8.629665,6.7,43545364,We Are Marshall
4049,19933,2000000,6.86302,6.7,0,The Brave Little Toaster
652,256591,50100000,59.634029000000005,6.7,153962963,Focus
4063,9517,0,6.677092999999999,6.7,480811,Bully
633,72976,65000000,36.307296,6.7,275293450,Lincoln
2722,86838,15000000,32.306455,6.7,19422261,Seven Psychopaths
2694,34152,0,1.89218,6.7,0,Crooklyn
2850,9059,0,7.710797,6.7,0,Tales from the Crypt: Demon Knight
3640,313922,5000000,30.001023999999997,6.7,3220371,Green Room
3905,5854,2000000,3.8328580000000003,6.7,7900000,Family Plot
2671,2604,14000000,25.949277,6.7,161001698,Born on the Fourth of July
1291,24420,39000000,37.492928000000006,6.7,101229792,The Time Traveler's Wife
3332,25941,7300000,16.829837,6.7,10329747,Harry Brown
884,97630,40000000,38.306954,6.7,132820716,Zero Dark Thirty
1286,110415,39200000,64.238688,6.7,86758912,Snowpiercer
878,3683,90000000,23.9366,6.7,65900249,Flags of Our Fathers
3785,48309,1300000,7.605291,6.7,354704,Prison
3796,34941,0,0.596889,6.7,0,The Last Time I Committed Suicide
2661,454,14500000,41.493041999999996,6.7,147298761,Romeo + Juliet
3818,29262,0,0.389471,6.7,0,The House of Sand
2657,20083,15000000,5.294319000000001,6.7,0,Shinjuku Incident
1909,276907,25000000,32.854557,6.7,42972994,Legend
840,8195,55000000,32.657488,6.7,41610884,Ronin
1305,55787,38000000,16.801218,6.7,114156230,Water for Elephants
3845,46146,3500000,12.982319,6.7,4159678,Troll Hunter
3847,14256,3500000,3.643608,6.7,113783,Winter Passing
2640,400,8000000,6.932221000000001,6.7,529766,Things to Do in Denver When You're Dead
812,10530,55000000,47.845589000000004,6.7,346079773,Pocahontas
3862,50839,3500000,26.259389000000002,6.7,19504039,Margin Call
3757,10744,32000000,9.976428,6.7,0,The Cooler
3872,12586,0,1.814802,6.7,0,Bella
1889,9469,25000000,10.232599,6.7,21567853,He Got Game
902,9390,50000000,27.039635999999998,6.7,273552592,Jerry Maguire
1883,11543,27000000,17.329269,6.7,25023434,Kingpin
2877,1255,11000000,27.65527,6.7,88489643,The Host
785,9839,35000000,6.523472,6.7,0,Beyond Borders
3896,82507,3000000,41.045084,6.7,77712439,Sinister
4090,11023,2000000,20.331592999999998,6.7,4601043,Thirteen
1921,1770,28000000,8.314624,6.7,16900000,Michael Collins
613,11371,68000000,22.572323,6.7,71069884,The Score
1408,2288,27000000,22.636908,6.7,115505027,Closer
4179,260778,0,0.320387,6.7,0,Vaalu
3615,11042,8000000,3.03091,6.7,3432342,The Barbarian Invasions
1846,8699,26000000,29.342744,6.7,90574188,Anchorman: The Legend of Ron Burgundy
4183,4929,1800000,11.756943,6.7,6800000,Hang 'em High
2015,957,22700000,39.890798,6.7,38119483,Spaceballs
2751,5876,18000000,37.104353,6.7,57096190,The Mist
3216,9451,0,13.476595999999999,6.7,0,Election
4211,1651,0,3.654018,6.7,0,Mississippi Mermaid
2514,744,15000000,58.900647,6.7,356830601,Top Gun
4214,10758,2000000,9.672989999999999,6.7,22179430,Waitress
3606,192141,5000000,38.006982,6.7,54418872,No Escape
565,809,150000000,47.320801,6.7,919838758,Shrek 2
2897,10133,7500000,11.636883000000001,6.7,0,Cypher
3373,16651,7000000,2.206097,6.7,4720371,The Other Side of Heaven
507,602,75000000,60.442593,6.7,816969268,Independence Day
2502,185567,16000000,14.529496,6.7,0,Zulu
4225,13820,1500000,11.353439999999999,6.7,2300000,Repo Man
497,9533,78000000,10.083905,6.7,209196298,Red Dragon
2491,3877,16000000,8.842869,6.7,2849142,Things We Lost in the Fire
2489,9781,6500000,5.7003330000000005,6.7,4217115,Detroit Rock City
3384,37080,7000000,5.517597,6.7,0,Mother and Child
475,9433,0,20.632673,6.7,43312294,The Edge
3619,11959,5000000,4.070044,6.7,0,UHF
1399,49530,40000000,60.231381999999996,6.7,173930596,In Time
4132,13510,0,20.362373,6.7,3983997,Eden Lake
2734,339984,16000000,10.248439,6.7,77000000,Miracles from Heaven
1995,2787,23000000,18.493202,6.7,53187659,Pitch Black
4141,11302,2000000,5.941852,6.7,11833696,Bananas
4148,198062,0,2.253589,6.7,0,Coffee Town
3230,14353,0,5.897479,6.7,188126,Repo! The Genetic Opera
579,10590,75000000,19.708731,6.7,114660784,We Were Soldiers
4123,20653,7000000,0.25359499999999996,6.7,1100000,Roadside Romeo
4159,21309,19000000,6.463806,6.7,0,River's Edge
2537,586,15000000,13.581966,6.7,64256513,Wag the Dog
4160,32235,0,1.9802650000000002,6.7,0,Northfork
609,107846,50000000,44.478043,6.7,122915111,Escape Plan
2994,19405,10000000,5.699058,6.6,44460850,Recess: School's Out
1638,43347,30000000,20.236951,6.6,102820008,Love & Other Drugs
2313,854,23000000,85.30318,6.6,351583407,The Mask
2029,277,22000000,81.829237,6.6,95708457,Underworld
2830,9357,12000000,20.624896,6.6,52223306,One Hour Photo
2943,11184,0,6.799314,6.6,0,Kinsey
1891,22971,25000000,19.402816,6.6,114977104,Dear John
2641,253450,15000000,8.142166,6.6,632542,The Assassin
2950,63020,11000000,1.187671,6.6,2832826,The Perez Family
2764,19052,0,1.212956,6.6,0,Light It Up
2675,691,14000000,27.173470000000002,6.6,185438673,The Spy Who Loved Me
2543,2142,15000000,19.284129,6.6,44862187,Cop Land
1992,37137,23000000,27.332559999999997,6.6,86930411,The Naked Gun 2½: The Smell of Fear
2826,36819,5000000,14.779537,6.6,42365581,Time Bandits
2756,10691,13000000,6.130096,6.6,16929123,Crazy/Beautiful
1688,4912,30000000,18.165957000000002,6.6,33013805,Confessions of a Dangerous Mind
2667,10998,14000000,16.742972,6.6,320145693,Fatal Attraction
1966,11635,24000000,24.70166,6.6,87055349,Old School
1591,37056,30000000,16.52083,6.6,0,Letters to Juliet
1714,9778,28000000,14.530803,6.6,77516304,Serendipity
2754,25462,6000000,2.2721299999999998,6.6,0,Two Can Play That Game
2268,14538,0,4.127155,6.6,0,Three Kingdoms: Resurrection of the Dragon
2875,10362,12000000,8.290636,6.6,3148182,Two Lovers
2004,9819,0,6.130231,6.6,0,Marvin's Room
2074,4108,21000000,34.433521,6.6,43928932,The Transporter
2736,11967,13000000,9.499325,6.6,44726644,Young Guns
2151,8848,20000000,30.387753999999997,6.6,64822796,The Bank Job
1944,12404,25000000,3.593165,6.6,2336172,Me and Orson Welles
1700,315664,29000000,19.237254,6.6,48902953,Florence Foster Jenkins
1614,12763,30000000,8.999675,6.6,34742066,Take the Lead
2006,20024,23000000,6.921263000000001,6.6,10827816,The End of the Affair
2608,7874,15000000,11.429607,6.6,10903846,Black Snake Moan
2008,6973,23000000,15.676123,6.6,29541790,In the Valley of Elah
2783,158011,13000000,34.532418,6.6,68572378,The Call
2009,11156,0,8.426589,6.6,0,Coco Before Chanel
1783,10189,27000000,41.832392,6.6,101624843,Pineapple Express
1681,10955,30000000,2.9810470000000002,6.6,0,Ripley's Game
2927,796,10500000,23.449703,6.6,75902208,Cruel Intentions
1756,245,27000000,28.227984000000003,6.6,129000000,About a Boy
1609,10776,25000000,12.113235000000001,6.6,38748395,Little Shop of Horrors
2080,49517,30000000,33.649652,6.6,0,Tinker Tailor Soldier Spy
2637,47692,0,0.470645,6.6,0,Felicia's Journey
2824,76726,15000000,64.504747,6.6,145000000,Chronicle
2922,9942,11000000,7.5591919999999995,6.6,49797148,Major League
1922,10655,0,5.5290349999999995,6.6,25000000,Gettysburg
2853,1948,12000000,47.992816999999995,6.6,42931041,Crank
2845,16241,0,5.315213,6.6,0,The Boys from Brazil
2136,3989,32000000,26.509175,6.6,50907422,Team America: World Police
1601,41233,30000000,25.060342000000002,6.6,159291809,Step Up 3D
1617,12244,30000000,55.806402,6.6,48428063,9
1863,198185,25000000,17.312433,6.6,38307627,Million Dollar Arm
2243,3902,20000000,13.032308,6.6,4001121,I'm Not There.
1025,913,48000000,18.102572,6.6,124305181,The Thomas Crown Affair
3171,11282,9000000,18.514292,6.6,23936908,Harold & Kumar Go to White Castle
111,1858,150000000,25.468493,6.6,709709780,Transformers
449,20504,80000000,32.363538,6.6,157107755,The Book of Eli
3934,549,2962051,3.6366339999999995,6.6,3011195,Basquiat
4399,13856,1000000,1.260314,6.6,7202,Special
3709,12079,2000000,6.249262,6.6,0,Spun
757,87825,0,18.587114,6.6,0,Trouble with the Curve
3487,13537,6000000,6.27257,6.6,2944752,Shattered Glass
763,17332,60000000,17.299332999999997,6.6,31720158,The Soloist
3262,209263,0,14.969092999999999,6.6,25288872,Enough Said
3265,10873,8000000,5.93923,6.6,8279017,Shadow of the Vampire
3910,223485,0,14.936660999999999,6.6,229094,Slow West
1342,2163,36000000,9.176339,6.6,50159144,Breakdown
129,10195,150000000,86.493424,6.6,449326618,Thor
3277,46138,7200000,6.138802,6.6,0,Made in Dagenham
769,14411,60000000,18.815442,6.6,26288320,Sinbad: Legend of the Seven Seas
3288,10288,8000000,5.244518,6.6,426224,Fido
4676,83588,0,2.836537,6.6,0,Middle of Nowhere
3492,11583,6000000,12.434688000000001,6.6,0,The First Great Train Robbery
3696,712,6000000,29.834065000000002,6.6,254700832,Four Weddings and a Funeral
742,170687,60000000,30.656345,6.6,108255770,The Boxtrolls
3980,10226,0,4.952983000000001,6.6,0,High Tension
327,7980,65000000,29.257137,6.6,93525586,The Lovely Bones
979,316152,50000000,21.589392999999998,6.6,25035950,Free State of Jones
711,39514,58000000,41.430245,6.6,71664962,RED
901,8367,48000000,28.803728999999997,6.6,390493908,Robin Hood: Prince of Thieves
4427,29146,950000,0.17868900000000001,6.6,814666,Charly
4292,39939,3000000,16.312803,6.6,18492362,Super Troopers
99,9799,38000000,6.909942,6.6,207283925,The Fast and the Furious
102,131634,160000000,127.28442700000001,6.6,653428261,The Hunger Games: Mockingjay - Part 2
3226,20360,0,1.840511,6.6,0,Namastey London
1114,10027,45000000,25.999888000000002,6.6,50871113,Unleashed
3979,43942,3000000,1.7814619999999999,6.6,103735,Freakonomics
1116,37233,42000000,23.736535,6.6,270248367,The Firm
3221,19644,8000000,2.60632,6.6,0,Silmido
4423,269057,1000000,0.9733229999999999,6.6,0,Bang Bang Baby
110,676,140000000,34.20669,6.6,449220945,Pearl Harbor
3224,152747,9000000,28.540614,6.6,6108720,All Is Lost
3480,8545,0,4.647547,6.6,0,Little Voice
4670,9659,400000,33.142185,6.6,100000000,Mad Max
3308,29461,0,4.105363,6.6,0,Soul Food
3740,27191,4000000,8.988455,6.6,36000000,The Greatest Show on Earth
3807,46420,0,4.989985,6.6,0,The Loved Ones
4382,13362,1000000,0.7485649999999999,6.6,274661,Taxi to the Dark Side
3357,1696,0,16.754452,6.6,0,The Devil's Rejects
1263,78698,40000000,8.303696,6.6,24719215,Big Miracle
3362,12573,7000000,23.612409,6.6,31430334,A Serious Man
3789,44945,9500000,21.230737,6.6,120000,Trust
1168,24803,40000000,22.853006,6.6,129540499,Julie & Julia
3451,11977,6000000,15.929648,6.6,39846344,Caddyshack
178,44896,135000000,29.913529999999998,6.6,245724603,Rango
3775,14517,4000000,7.7581880000000005,6.6,866999,Mirrormask
391,4523,85000000,29.21998,6.6,340487652,Enchanted
379,9387,20000000,31.802807,6.6,79114085,Conan the Barbarian
4585,19204,0,8.022122,6.6,0,The Beyond
200,131631,125000000,206.227151,6.6,752100229,The Hunger Games: Mockingjay - Part 1
4588,11240,860000,3.703005,6.6,2451545,My Beautiful Laundrette
908,37686,50000000,37.069253,6.6,260095987,Super 8
853,4517,55000000,15.274137,6.6,74237563,Elizabeth: The Golden Age
3729,26379,3250000,2.126139,6.6,0,Paa
3715,68818,0,5.223096,6.6,623528,Blackthorn
415,49049,50000000,57.67393199999999,6.6,41037742,Dredd
3310,283708,7700000,3.363973,6.6,0,Far from Men
428,364,80000000,59.113174,6.6,280000000,Batman Returns
1143,9476,65000000,36.670398999999996,6.6,117487473,A Knight's Tale
3472,12509,0,8.483531,6.6,0,Pollock
811,1597,55000000,29.972240000000003,6.6,330444045,Meet the Parents
4650,29917,0,20.265518,6.6,0,Exam
1293,62214,39000000,27.908783000000003,6.6,35287788,Frankenweenie
4348,5722,2090000,4.289003,6.6,40000000,Beyond the Valley of the Dolls
3350,10803,9000000,12.268142999999998,6.6,25000000,Logan's Run
3464,13370,6000000,4.053017,6.6,18750246,A Mighty Wind
1282,5353,0,8.048305000000001,6.6,0,The Hunting Party
1280,8271,20000000,31.690456,6.6,117760134,Disturbia
3822,8618,4000000,3.7716519999999996,6.6,13401952,The History Boys
169,1771,140000000,74.50624599999999,6.6,370569774,Captain America: The First Avenger
3820,35032,3700000,0.90522,6.6,2956000,The Pirate
4355,113947,1000000,9.115486,6.6,9138338,The Sessions
3650,56930,0,0.042442,6.6,0,Tycoon
257,39254,110000000,37.195046000000005,6.6,299268508,Real Steel
3169,238636,9000000,82.975841,6.6,108782847,The Purge: Anarchy
566,920,120000000,82.643036,6.6,461983149,Cars
3616,10786,0,3.199904,6.6,0,Robin and Marian
572,879,70000000,33.648404,6.6,300854823,Hook
573,1573,70000000,57.69846999999999,6.6,240031094,Die Hard 2
509,953,75000000,48.110909,6.6,532680671,Madagascar
4149,188652,0,0.209475,6.6,0,The Ghastly Love of Johnny X
1012,6415,75000000,34.973086,6.6,108000000,Three Kings
3069,256924,10000000,16.318607999999998,6.6,10835752,Danny Collins
3074,10388,10000000,8.902102000000001,6.6,3193102,The Limey
1516,8649,32000000,15.560918,6.6,0,Bringing Out the Dead
4760,158895,0,0.76368,6.6,0,This Is Martin Bonner
1095,1494,110,9.950505,6.6,0,Curse of the Golden Flower
1063,768,35000000,26.134678,6.6,74558115,From Hell
1008,198184,49000000,116.700319,6.6,104399548,Chappie
1068,7453,50000000,51.742065000000004,6.6,104478416,The Hitchhiker's Guide to the Galaxy
54,105864,175000000,51.692953,6.6,331926147,The Good Dinosaur
4162,26388,1987650,32.841229,6.6,19152480,Buried
515,1824,75000000,61.437585999999996,6.6,196482882,50 First Dates
56,188927,185000000,65.352913,6.6,343471816,Star Trek Beyond
559,11086,72000000,11.215702,6.6,37317558,The Majestic
4798,9367,220000,14.269792,6.6,2040920,El Mariachi
4790,13898,0,1.1937790000000001,6.6,0,The Circle
301,83542,102000000,73.872343,6.6,130482868,Cloud Atlas
526,1125,70000000,14.486310999999999,6.6,154937680,Dreamgirls
1023,7504,0,1.246883,6.6,528972,Earth
4465,10105,780000,6.003418,6.6,0,Saints and Soldiers
3030,9362,11000000,32.579696999999996,6.6,48572000,Tremors
3032,14729,10000000,2.959547,6.6,15795189,The Long Riders
1568,59967,30000000,46.377628,6.6,47042000,Looper
1038,325789,25000000,24.672234,6.6,15436808,The Infiltrator
3039,75900,6400000,21.006078,6.6,35057696,My Week with Marilyn
24,254,207000000,61.226009999999995,6.6,550000000,King Kong
4215,11690,1500000,17.49699,6.6,11806119,Bloodsport
1018,2148,58000000,8.59075,6.6,25928721,The Cotton Club
557,25,72000000,32.227222999999995,6.6,96889998,Jarhead
3620,9900,0,9.974681,6.6,6538177,Grandma's Boy
4365,49963,0,0.36731199999999997,6.6,0,Walking and Talking
4033,45132,2500000,12.204569000000001,6.6,324138,Super
79,10138,200000000,77.30019399999999,6.6,623933331,Iron Man 2
1455,20763,35000000,3.5034080000000003,6.6,4651977,Radio Flyer
4722,18925,100000,4.5636980000000005,6.6,10178331,Facing the Giants
267,1495,130000000,44.490453,6.6,211643158,Kingdom of Heaven
3646,8847,0,0.888986,6.6,0,Standard Operating Procedure
4055,309425,0,2.470443,6.6,0,Do You Believe?
3629,13996,5000000,6.174435,6.6,4040588,Bottle Shock
4242,291362,1500000,0.8590139999999999,6.6,0,Road Hard
4074,270303,2000000,100.87679399999999,6.6,14674076,It Follows
4245,23963,1500000,4.680206,6.6,32000,Pontypool
4075,11624,2000000,13.223111,6.6,18016290,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
1487,9763,30000000,16.541791,6.6,27610873,Goal!: The Dream Begins
60,17979,200000000,39.744242,6.6,325233863,A Christmas Carol
3637,245916,5000000,21.343093,6.6,2450846,Kill the Messenger
1457,9311,35000000,5.419181,6.6,0,Smilla's Sense of Snow
695,710,58000000,59.824565,6.6,352194034,GoldenEye
260,80274,110000000,45.94834,6.6,125537191,Ender's Game
626,846,66000000,18.59991,6.6,189198313,The X Files
4742,9372,65000,10.400603,6.6,28575078,Super Size Me
700,136400,61000000,42.881415000000004,6.6,131940411,2 Guns
1461,22267,38000000,5.516207,6.6,635096,Ride with the Devil
702,9654,60000000,62.766854,6.6,176070171,The Italian Job
4086,20862,0,2.304552,6.6,0,Smoke Signals
1441,6575,35000000,10.73522,6.6,18317151,Walk Hard: The Dewey Cox Story
3099,11770,0,17.54768,6.6,42776760,Shaolin Soccer
1071,232672,40000000,44.120328,6.6,123494610,Blended
2092,8872,20000000,21.815122,6.5,121697323,Wayne's World
921,74465,50000000,38.629763,6.5,120081841,We Bought a Zoo
3741,1365,4000000,14.042041000000001,6.5,44909486,Monster's Ball
3647,39269,0,0.679351,6.5,0,Out of the Blue
374,46195,90000000,46.200041999999996,6.5,484635760,Rio
3748,39781,3500000,15.338211,6.5,34705850,The Kids Are All Right
1021,1389,48000000,16.000178,6.5,77745568,Out of Sight
310,205775,100000000,50.767332,6.5,93820758,In the Heart of the Sea
991,38363,22000000,12.549489999999999,6.5,24188922,Fair Game
2443,10800,15000000,8.884405000000001,6.5,0,Dragon Hunters
1007,96724,0,26.387040000000002,6.5,68929150,Anna Karenina
3621,14662,5000000,6.308298000000001,6.5,0,Slums of Beverly Hills
347,22794,100000000,46.781182,6.5,242988466,Cloudy with a Chance of Meatballs
313,227973,99000000,34.308098,6.5,246233113,The Peanuts Movie
3628,46332,4000000,4.992475,6.5,41424067,Of Gods and Men
1010,4547,48000000,53.043124,6.5,196397415,Panic Room
3727,29920,0,7.217328,6.5,0,Easy Money
1831,634,25000000,35.310712,6.5,281929795,Bridget Jones's Diary
348,8355,90000000,69.457898,6.5,886686817,Ice Age: Dawn of the Dinosaurs
4449,14823,0,3.060685,6.5,0,London to Brighton
4442,14014,0,0.9570219999999999,6.5,0,The Hammer
3694,9336,4500000,15.002502,6.5,146198896,Police Academy
353,7446,92000000,43.192048,6.5,188072649,Tropic Thunder
302,41216,80000000,37.321847999999996,6.5,140073390,Legend of the Guardians: The Owls of Ga'Hoole
1009,9481,73000000,33.884459,6.5,151493655,The Bone Collector
271,1635,126000000,37.68056,6.5,162949164,The Island
1887,8976,30000000,19.212552,6.5,42886719,A Lot Like Love
2561,1562,15000000,34.759855,6.5,64238440,28 Weeks Later
4228,17113,1500000,3.618646,6.5,712294,The Ballad of Jack and Rose
622,12113,70000000,37.507135999999996,6.5,113280098,Body of Lies
1982,6478,23000000,6.1382129999999995,6.5,0,Beyond the Sea
4084,55604,2000000,1.867004,6.5,9172000,Boom Town
639,12133,65000000,22.977983,6.5,128107642,Step Brothers
648,11820,65000000,19.718544,6.5,0,Mona Lisa Smile
4232,14054,0,4.262373999999999,6.5,414404,Snow Angels
